ride_id,driver_id,route_id,start_point,end_point,departure_time,price_total,available_seats,car_plate,status
96e7623b-c3e2-4c08-8990-231ea94af87b,145,route_3,Torre,Via Angelo Battelli 5,2025-12-11T07:03:21.360867,5.32,2,KR341KV,published
5f614b10-61ca-4745-abf9-256dcda2cb5a,145,route_1441,Ristorante Pizzeria Il Pellicano,Parco San Rossore,2025-08-09T23:03:21.362668,5.8,1,FC035FP,published
0a70a250-c5bb-4727-a9df-d574a3347e12,145,route_782,Decathlon Pisa,McDonald's Barbaricina,2026-02-14T04:03:21.364513,20.59,4,VJ711UM,published
fcd87bf9-73f4-49ce-8799-672e771e0721,145,route_631,Lidl Pisa,Parcheggio Migliarino,2025-08-29T01:03:21.366254,16.91,1,ZG384AE,published
5d25c433-be9c-475c-bc43-800d92794789,145,route_1082,Farmacia Cisanello,Parcheggio di Cisanello,2025-11-01T19:03:21.367981,12.62,2,ZG384AE,published
ea11a801-3159-424a-bf56-3987d245d920,145,route_1562,Supermercato Coop San Giusto,OBI Pisa,2025-08-22T00:03:21.369722,11.18,1,TB369WA,published
0a53a962-75e0-4fe5-8fcd-4c032fcd1f26,145,route_2100,Ristorante Il Rustichello - San Piero,Hotel San Ranieri,2025-09-05T21:03:21.371445,8.18,4,TS638IJ,published
687087bf-6566-46de-8ee0-7a43361deb31,145,route_1597,Via Montanelli 66,Polo Fibonacci,2025-09-12T11:03:21.373259,19.05,4,XA011KO,published
e7eb1dcd-53df-46b9-8b99-ca04226f1396,145,route_1803,Esselunga Cisanello,Stazione Pisa Centrale,2025-09-18T11:03:21.375093,22.41,4,RH844YU,published
2f4edaa3-4fd8-4dfa-bf76-d3066860763a,145,route_1175,Via del Borghetto 102,Stazione San Rossore,2025-12-26T22:03:21.376899,17.3,4,LA702BO,published
b8c96868-c9da-48de-8c03-8707300f0676,145,route_600,Lidl Pisa,Ipercoop Pisa,2025-11-09T03:03:21.378610,18.89,1,KZ007EP,published
ca9e7c8b-9ce8-43d6-af7e-ba08aeb26add,145,route_1987,Hotel Galilei Pisa,Ristorante La Greppia,2026-01-16T14:03:21.380377,17.59,4,SX220VM,published
2a54be6b-bbc6-4dda-8c11-9c75f92470c8,145,route_2044,Pizzeria Pisanova,Via Montanelli 66,2025-12-13T17:03:21.382100,17.88,1,XV567VO,published
019f2c0b-55dd-44ed-9d2e-d223cb9fe19b,145,route_1866,Piscina Comunale Camalich,Lidl Pisa,2026-01-21T11:03:21.383873,21.64,2,NF836EN,published
5b87889f-cf13-4e0d-a4aa-506f25fae043,145,route_96,Stazione Pisa Centrale,Parcheggio Porto di Marina,2026-02-15T15:03:21.385648,11.92,1,IZ721MJ,published
ad1c364b-8020-4cf9-beb8-1a32e24b8c6f,145,route_454,Stazione Leopolda,Ristorante Tuscany 2,2025-08-24T20:03:21.387390,15.21,4,KT676MN,published
6ce316ac-b80a-451e-b177-eeb7d925d077,145,route_2077,Ristorante Il Rustichello - San Piero,Parco San Rossore,2025-08-12T13:03:21.389157,8.7,2,GR402OK,published
d223c844-93f0-4845-b2a8-b9483d89ffaa,145,route_724,Parcheggio Via Paparelli,Conad Pian di Marco,2025-08-27T09:03:21.390935,8.88,1,RP423XV,published
1567a5f3-593a-4aa7-af0b-da1d6d4a8473,145,route_1830,Esselunga Cisanello,Via San Ranieri 9,2026-01-31T10:03:21.392806,14.9,2,IS517YX,published
e88fec11-195c-4f4c-84ab-7a5f137cbe16,145,route_1591,Via Montanelli 66,Stazione Pisa Centrale,2025-12-14T05:03:21.394620,17.19,3,ZP413JQ,published
ba89fe36-6f7e-43ea-a318-e31d0bda7096,145,route_786,Decathlon Pisa,Ristorante Da Stefano (Tirrenia),2025-12-04T14:03:21.396369,22.69,1,DK775GR,published
6487e91f-0d59-405d-ab6e-9f353e570611,145,route_1356,OBI Pisa,Euronics Pisa Cisanello,2025-12-10T01:03:21.398109,24.33,3,LP053BB,published
23ed2afd-cf4e-44f4-83c0-a1ff178a0a21,145,route_604,Lidl Pisa,Via del Borghetto 102,2025-10-31T22:03:21.399803,14.12,4,AL412HE,published
80631dd1-94f6-4e76-af43-86c23c6ea70b,145,route_1231,Parcheggio di Cisanello,McDonald's Pisa Aurelia,2026-02-11T05:03:21.401512,20.75,4,XN122IY,published
51c626e2-3ae1-4063-856c-175f94f3fa28,145,route_31,Torre,Euronics Pisa Cisanello,2025-09-27T04:03:21.403146,19.79,3,UT488XY,published
4955ed71-2ca3-4d0f-8651-517a4449c3b8,145,route_1566,Supermercato Coop San Giusto,Via Montanelli 66,2026-01-11T01:03:21.404822,13.31,3,GX767UR,published
55dfd47a-e0be-4640-9557-93a328577afb,145,route_1773,Hotel San Ranieri,Carrefour Express Pisanova,2025-08-31T01:03:21.406588,8.51,2,ZR437ZE,published
f2b50bb5-2582-49de-be42-3462ca1788af,145,route_303,Via Gabriele Vettori 18,Ristorante Il Rustichello - San Piero,2025-12-23T17:03:21.408630,18.85,1,GL911YN,published
53c1522f-d566-4e20-a643-a2088c5c5a86,145,route_487,Stazione San Rossore,Lidl Pisa,2025-09-23T20:03:21.410450,19.87,2,KZ007EP,published
3dfddebd-d321-4102-aca4-069a45327344,145,route_1202,Via del Borghetto 102,Hotel Galilei Pisa,2025-11-25T12:03:21.412177,9.28,3,JJ806CO,published
3c7cb2c0-df26-4f77-809a-1354d307eb15,145,route_604,Lidl Pisa,Via del Borghetto 102,2026-01-19T22:03:21.413878,24.24,2,UH579KB,published
0f1950af-6e7e-4366-bd7d-7e3cd5b83741,145,route_1441,Ristorante Pizzeria Il Pellicano,Parco San Rossore,2025-11-19T15:03:21.415632,20.07,1,RK680XU,published
b7576e89-4685-45ec-9001-e27455b261c9,145,route_305,Via Gabriele Vettori 18,McDonald's Barbaricina,2025-12-20T23:03:21.417332,7.72,1,DK291HT,published
ded90992-b134-4800-b699-2503e62f42ba,145,route_2077,Ristorante Il Rustichello - San Piero,Parco San Rossore,2025-10-10T13:03:21.419154,10.75,2,HA032TS,published
b0cccf88-966d-41a1-b32f-c03d3fc17a10,145,route_2076,Ristorante Il Rustichello - San Piero,Stazione San Rossore,2025-08-28T08:03:21.420967,11.53,1,RZ909AX,published
4fbe7a2c-a0ff-45f4-9b6b-3d5dd7420018,145,route_1627,Via Montanelli 66,Pizzeria Pisanova,2026-01-16T11:03:21.422772,21.56,4,CO076QM,published
0f6ec22c-e9e8-418f-a437-09721601910d,145,route_1987,Hotel Galilei Pisa,Ristorante La Greppia,2026-01-31T13:03:21.424591,10.03,1,NR967SZ,published
90cbcd5e-61f0-4742-9014-9a3363aa8d9f,145,route_1921,Conad Pian di Marco,Parcheggio Via Paparelli,2026-01-06T17:03:21.426387,20.27,3,ZT378XV,published
496e65bf-0d3c-4c5b-86e9-718b95cde467,145,route_301,Via Gabriele Vettori 18,Hotel Galilei Pisa,2025-10-28T23:03:21.428213,9.03,3,WW472AK,published
5cbcf8d8-2a19-4272-b7ac-148ebf8d841e,145,route_543,Parco San Rossore,Decathlon Pisa,2026-02-22T10:03:21.430022,6.18,4,HT652SD,published
d1a27404-d346-4e36-b793-21091a05fcf9,145,route_1480,Ristorante Pizzeria Il Pellicano,Conad Metato,2025-10-26T03:03:21.431901,23.53,1,QY156YI,published
5aab2435-464c-48f9-9480-4a81e7f6818f,145,route_1801,Hotel San Ranieri,Supermercato Coop Ghezzano,2025-10-27T06:03:21.433810,9.39,1,UJ349FY,published
0cfa5327-06d4-4cfc-bd83-f3691f0f1349,145,route_302,Via Gabriele Vettori 18,Pizzeria Pisanova,2025-11-03T19:03:21.435617,15.0,3,SF027ON,published
382d28b2-7393-4cfc-8235-cfc8cb74dbad,145,route_1774,Hotel San Ranieri,OBI Pisa,2025-09-17T19:03:21.437498,17.89,3,TH862SK,published
f928eeb9-fc12-40b6-a840-51c35167f93d,145,route_1172,Via del Borghetto 102,Facolta di Ingegneria Polo A,2025-10-12T14:03:21.439323,24.36,1,XE919CA,published
535aebb1-33f0-44ef-8167-cd37cae6bb8f,145,route_393,Polo Fibonacci,Parcheggio di Cisanello,2025-12-07T09:03:21.441139,11.71,3,BF029YJ,published
9a052e2e-4925-4eb3-a3e4-444d12c31353,145,route_92,Stazione Pisa Centrale,Eurospin Ospedaletto,2026-01-16T22:03:21.442948,10.52,2,HP529BB,published
f61de44d-a2d9-43e0-8f85-d0162c3d5fca,145,route_2010,Hotel Galilei Pisa,Conad Metato,2025-11-20T08:03:21.444773,18.58,1,XJ789YS,published
c0b496a5-311f-4d32-a23d-d7538a22c214,145,route_2132,Eurospin Ospedaletto,McDonald's Pisa Aurelia,2025-09-23T09:03:21.446634,21.54,1,WY854TR,published
fd3e3c74-c899-4173-9d41-676e3aa36e6e,145,route_753,Decathlon Pisa,Lidl Pisa,2025-09-01T10:03:21.448529,10.48,1,PN330RA,published
275b5865-97f1-423e-8076-8e6c4c91e664,145,route_1202,Via del Borghetto 102,Hotel Galilei Pisa,2025-08-13T23:03:21.450483,18.15,3,PS069CV,published
b9bb2e66-0154-4709-b44a-d094c54bbfd2,145,route_2,Torre,Via Aretino Spinello 11,2025-12-04T12:03:21.452293,6.16,2,AC194LJ,published
e0b93dfb-89f3-407c-8ec5-7759b6a8b187,145,route_302,Via Gabriele Vettori 18,Pizzeria Pisanova,2025-11-02T12:03:21.454162,21.36,4,LY146UI,published
a39a805a-bfdd-4e59-b927-67e7ea1834f8,145,route_1321,Carrefour Express Pisanova,Conad Metato,2025-09-06T01:03:21.456179,23.68,3,VR064AS,published
43183289-4870-4d7a-bf03-979ab91b7cc6,145,route_605,Lidl Pisa,Parcheggio di Cisanello,2025-09-30T12:03:21.458113,11.65,3,IR320KM,published
5b2ef4f2-782f-4a1e-84b8-3bca709545d3,145,route_422,Polo Fibonacci,Pizzeria Colignola,2026-01-01T23:03:21.460108,21.49,1,NC908EX,published
cb5ce247-2b30-4b5f-8dad-42ab6d657148,145,route_902,Ristorante Galileo,Stazione Pisa Centrale,2025-08-12T14:03:21.462035,11.2,4,KT176FM,published
be0d861e-ec6a-4797-9712-0f5f366c9ec7,145,route_271,Via Gabriele Vettori 18,Polo Fibonacci,2025-11-24T06:03:21.463933,7.64,1,HP529BB,published
5b4ce79e-122c-4c33-a52e-f02c1b2fdf2c,145,route_2074,Ristorante Il Rustichello - San Piero,Polo Fibonacci,2025-08-07T20:03:21.465833,5.34,3,VQ215ML,published
4b288078-b277-4e01-850c-ab19e2486ed3,145,route_900,Centro Commerciale Pisanova,Supermercato Coop Ghezzano,2025-08-25T20:03:21.467676,8.29,1,IZ700PV,published
cf21f048-4099-4015-87cd-64c9f122afef,145,route_997,Ipercoop Pisa,Parcheggio Porto di Marina,2025-12-26T12:03:21.469490,9.57,4,JV646YM,published
01cb9720-6472-4e8f-9106-83e704cce20b,145,route_97,Stazione Pisa Centrale,Ristorante Da Stefano (Tirrenia),2025-12-11T22:03:21.471274,13.33,4,EC959IQ,published
550e91b0-a051-417e-9cbe-35d3582cb32c,145,route_1927,Conad Pian di Marco,Via Cisanello 170,2026-01-15T21:03:21.473170,11.23,4,MM451HR,published
8d3dbe86-67f2-4ee0-aa89-63090af30bda,145,route_96,Stazione Pisa Centrale,Parcheggio Porto di Marina,2025-09-15T21:03:21.474965,13.99,1,DK775GR,published
00269940-ff43-4c9f-97f7-7cbcc4681948,145,route_755,Decathlon Pisa,Parcheggio Via Paparelli,2026-02-19T09:03:21.476774,19.79,1,QS307LP,published
bcb35a6f-190e-4785-9d6f-68ab22d95d57,145,route_1772,Hotel San Ranieri,Parcheggio di Cisanello,2026-01-14T02:03:21.478621,17.36,4,BK602PX,published
d1ed7c31-ab2c-48b3-a157-82cd881c1974,145,route_1655,Ristorante Tuscany 2,McDonald's Pisa Aurelia,2025-12-22T16:03:21.480488,7.12,1,GR402OK,published
a57f6125-b682-4548-b500-4a96b3f99a3e,145,route_634,Lidl Pisa,Pizzeria Colignola,2025-08-02T10:03:21.482332,20.39,3,HY779FJ,published
ed66c3c3-ec06-4079-af02-6c634b7ded8a,145,route_1865,Piscina Comunale Camalich,Parco San Rossore,2025-09-16T19:03:21.484162,6.26,2,FA404MH,published
fc238e31-886d-4a4a-b797-70d362d5e630,145,route_966,Ipercoop Pisa,McDonald's Pisa Aurelia,2025-10-09T22:03:21.486005,7.89,3,TF461CS,published
430ed2ea-65d0-41bf-afee-6df1fd2f5a62,145,route_1386,Ristorante La Greppia,Stazione Leopolda,2026-01-04T04:03:21.487836,16.27,2,TC248FI,published
18781929-1cec-4275-ae17-aa6009ef921e,145,route_543,Parco San Rossore,Decathlon Pisa,2025-08-02T22:03:21.489656,18.76,3,PX796TX,published
c8116745-431f-4c1b-98fa-6ed542b063b6,145,route_1984,Hotel Galilei Pisa,Parcheggio di Cisanello,2026-01-21T13:03:21.491530,24.97,2,JY411GI,published
92d92718-090f-4172-8251-10def1f2f780,145,route_303,Via Gabriele Vettori 18,Ristorante Il Rustichello - San Piero,2026-01-13T03:03:21.493394,13.21,3,CU336XA,published
67fb6916-3db9-4b43-86e9-e8337adc2a8d,145,route_2075,Ristorante Il Rustichello - San Piero,Stazione Leopolda,2026-02-20T13:03:21.495305,8.11,4,PB961ME,published
6996785f-9464-4e95-8c22-b634499c506f,145,route_1045,Via Cisanello 170,Ristorante Il Rustichello - San Piero,2026-01-16T00:03:21.497192,22.99,1,YG977UD,published
1cdb571c-6e7c-4d70-a9ff-6442372c2c1e,145,route_181,Via Aretino Spinello 11,Parcheggio di Cisanello,2026-02-11T09:03:21.499058,12.59,2,WQ486EN,published
677e7492-0e02-4b5f-af9c-efccbc48215d,145,route_511,Stazione San Rossore,Piscina Comunale Camalich,2025-10-25T09:03:21.500862,17.5,1,WS854IX,published
48de35c6-244e-4bb7-b88d-d664a5e9c2b5,145,route_93,Stazione Pisa Centrale,McDonald's Barbaricina,2025-12-13T20:03:21.502632,16.44,1,IR468YS,published
f6c9dccb-4384-450e-a7e1-20d394bee95f,145,route_1207,Via del Borghetto 102,Conad La Vettola,2026-02-15T12:03:21.504544,18.81,1,QI627OI,published
44bb419d-b140-4aee-a79c-6fe8f5a1fe07,145,route_2017,Pizzeria Pisanova,Via Aretino Spinello 11,2025-10-10T06:03:21.506395,23.6,2,JO066FM,published
1a38f068-97dc-4d5f-af53-fe8c8c883399,145,route_787,Decathlon Pisa,Centro Commerciale Darsena (Tirrenia),2025-12-10T06:03:21.508243,23.52,2,WK597KI,published
7bc392cd-5046-444d-a0c6-ccb6b13322d6,145,route_540,Parco San Rossore,Lidl Pisa,2025-08-03T02:03:21.510074,9.75,1,LA849IO,published
50374d7f-7250-4be4-88ec-6d371c1288ae,145,route_751,Decathlon Pisa,Stazione San Rossore,2025-10-10T16:03:21.511910,15.94,2,WI992XA,published
3e3b063f-a65e-4852-b0f3-c4cc534e5dec,145,route_333,Facolta di Ingegneria Polo A,Centro Commerciale Pisanova,2025-08-22T21:03:21.513747,8.33,4,FC970QA,published
fa2a73eb-a96a-45ed-aa3b-24afde82f62b,145,route_960,Ipercoop Pisa,Facolta di Ingegneria Polo A,2025-11-20T20:03:21.515592,9.14,2,JT041GY,published
7d977d8c-6caf-48fe-a77d-d32a37d39bfb,145,route_1861,Piscina Comunale Camalich,Facolta di Ingegneria Polo A,2025-12-28T07:03:21.517478,7.3,3,QS307LP,published
0219db40-005b-4b06-b714-58bc42238769,145,route_184,Via Aretino Spinello 11,Ristorante La Greppia,2025-12-24T12:03:21.519301,24.92,4,HY785KX,published
0c1fd835-2434-4f6b-86e3-f60311a9dabf,145,route_1741,Euronics Pisa Cisanello,Centro Commerciale Darsena (Tirrenia),2025-11-06T14:03:21.521148,18.09,2,CS759NV,published
397b5d40-3d09-4d48-8304-bf88070ddbc9,145,route_1801,Hotel San Ranieri,Supermercato Coop Ghezzano,2025-11-23T04:03:21.522987,5.61,2,YE564CS,published
854dd09e-f53c-467f-a113-a9a8c4297c4d,145,route_215,Via Angelo Battelli 5,Via Aretino Spinello 11,2025-08-24T09:03:21.524813,24.78,4,WN203UY,published
e9ca007a-6144-4491-9573-7692f4e4524e,145,route_1590,Via Montanelli 66,Torre,2025-08-18T07:03:21.526628,8.1,4,KW200OH,published
bec4389f-4f03-4a93-b946-01b2e609fe65,145,route_782,Decathlon Pisa,McDonald's Barbaricina,2026-01-13T00:03:21.528522,17.46,2,ZH049SL,published
cedaa24b-9d1f-4f0b-b07c-90002ac1aad6,145,route_1327,OBI Pisa,Universita di Pisa,2026-01-07T15:03:21.530319,22.84,1,VB083OE,published
00f03f9d-bcbb-4644-9ed6-ad0fe6fe041a,145,route_1207,Via del Borghetto 102,Conad La Vettola,2025-08-18T12:03:21.532107,6.53,2,PS069CV,published
ea459046-4d59-45f7-9d68-6ce93c9c6d57,145,route_1112,Farmacia Cisanello,Supermercato Coop Ghezzano,2026-02-20T04:03:21.533938,11.79,2,PB961ME,published
3e5ebda8-1187-453d-8e26-975b4927c659,145,route_451,Stazione Leopolda,Via San Ranieri 9,2025-10-11T11:03:21.535797,16.03,3,VO734ET,published
1bb8adea-2a06-437a-aed3-06fda273d792,145,route_1200,Via del Borghetto 102,Piscina Comunale Camalich,2025-07-31T15:03:21.537676,18.58,3,QG722VD,published
0db253e1-0e58-46dc-9a7c-c89505f45b1f,145,route_31,Torre,Euronics Pisa Cisanello,2025-09-12T00:03:21.539429,23.14,1,CS700XL,published
09bf3a74-62c0-46b7-8087-b2b5947af9ca,145,route_1680,Ristorante Tuscany 2,Pizzeria Pisanova,2025-10-23T03:03:21.541229,18.29,3,ZR299SS,published
bb1418bd-0223-4cec-8c02-35a3b220bcbd,145,route_1479,Ristorante Pizzeria Il Pellicano,Parcheggio Migliarino,2026-01-30T12:03:21.543133,14.34,4,QY156YI,published
1fe095ae-6d66-47ed-a156-f292429a5727,145,route_2041,Pizzeria Pisanova,Ristorante Pizzeria Il Pellicano,2025-08-28T23:03:21.544992,8.72,4,DN833XZ,published
dbc03c9a-05e2-4ff6-b49f-dad3f7f9906a,145,route_990,Ipercoop Pisa,Hotel Galilei Pisa,2025-12-01T13:03:21.546739,23.63,4,ZS168UQ,published
ce29134b-8ea2-48c7-9e7b-d9b4a22c6f93,145,route_307,Via Gabriele Vettori 18,MD Discount Riglione,2026-01-22T01:03:21.548499,6.39,1,GD586ZN,published
b6c60fbb-be83-4102-ad69-624709f1242d,145,route_1141,Ristorante Il Mio Capriccio,Supermercato Coop San Giusto,2026-01-15T13:03:21.550283,11.56,2,KJ770XV,published
9d3e7a8c-3a62-4c08-b30c-6d6f97ffeb1d,145,route_937,Ristorante Galileo,Hotel Galilei Pisa,2025-08-07T06:03:21.552081,12.32,4,QC624SK,published
ab1a6072-1d16-4d3c-9d48-29a68fcc0a95,145,route_1923,Conad Pian di Marco,MediaWorld Pisa,2025-10-21T14:03:21.553913,8.34,1,MU256VT,published
67595de2-f9c3-4d4f-9ec3-be0c4ebc999a,145,route_1175,Via del Borghetto 102,Stazione San Rossore,2025-11-28T19:03:21.555761,15.46,2,WT414OG,published
60e57025-e224-414f-84a3-8e882acf0f18,145,route_937,Ristorante Galileo,Hotel Galilei Pisa,2025-08-28T03:03:21.557581,18.49,3,LR737BX,published
40addc07-6d45-42df-97a6-fc28f0243c5e,145,route_457,Stazione Leopolda,Esselunga Cisanello,2026-02-12T07:03:21.559398,7.81,1,BB633VG,published
ce3e9b12-7eb4-4b70-9a2a-f7b32baf5962,145,route_600,Lidl Pisa,Ipercoop Pisa,2025-11-04T23:03:21.561189,10.07,2,MX138KZ,published
763046ba-969e-4831-ab78-e70a352c71bd,145,route_242,Via Angelo Battelli 5,Ristorante Tuscany 2,2025-11-04T19:03:21.562917,16.63,2,GO831HK,published
36ca1aba-ccba-45df-a82a-85540cbcf78f,145,route_1111,Farmacia Cisanello,Pizzeria Colignola,2026-01-09T19:03:21.564755,22.01,1,ES925ZK,published
b223c46a-ad4b-4605-a444-45acd1f50338,145,route_964,Ipercoop Pisa,Parco San Rossore,2025-08-01T03:03:21.566510,16.93,3,KL302SB,published
4e601296-f610-46b9-a640-dd7a965b707c,145,route_90,Stazione Pisa Centrale,Pizzeria Pisanova,2026-01-03T05:03:21.568229,21.17,2,UT769RX,published
6ed42ad5-3fcd-4f69-be26-112cc813d3a3,145,route_904,Ristorante Galileo,Via Aretino Spinello 11,2025-09-12T14:03:21.570086,18.17,2,IT555IH,published
753e2f01-e113-4f5f-96f5-7f0c61f58b52,145,route_1652,Ristorante Tuscany 2,Stazione San Rossore,2025-10-24T13:03:21.571969,7.73,4,MF680VD,published
12b90518-2238-4ed0-9a17-8ac296074400,145,route_1774,Hotel San Ranieri,OBI Pisa,2026-02-22T16:03:21.573814,12.6,3,GG682MC,published
5e0b33bf-6249-45c1-b3c5-f02a46f973d9,145,route_1232,Parcheggio di Cisanello,Parcheggio Via Paparelli,2025-11-01T06:03:21.575642,22.95,1,LG974ZX,published
1ccd12a5-a3ed-4483-8ca6-820ef529c345,145,route_1230,Parcheggio di Cisanello,Lidl Pisa,2025-08-14T18:03:21.577475,11.71,4,BX779XI,published
713cfd48-2bd3-4deb-bc29-48ecd97b0230,145,route_1145,Ristorante Il Mio Capriccio,Hotel San Ranieri,2025-11-15T02:03:21.579378,6.72,2,CP255QI,published
b03daae6-91ea-4b6b-9158-0677b35bb29c,145,route_1890,Piscina Comunale Camalich,Conad Pian di Marco,2025-11-10T18:03:21.581177,17.27,3,GL080VY,published
595b670b-334d-4930-8a9a-c915a0791215,145,route_1981,Hotel Galilei Pisa,Farmacia Cisanello,2025-09-02T08:03:21.582980,11.16,2,ZO401BR,published
2ef24b4a-91ef-4b6d-b2ff-eb9b9c43601a,145,route_1326,OBI Pisa,Stazione Pisa Centrale,2025-09-13T10:03:21.584753,21.22,1,KL302SB,published
c847c170-4488-44b4-9204-429033bbefad,145,route_151,Universita di Pisa,Centro Commerciale Darsena (Tirrenia),2026-02-21T10:03:21.586563,17.0,1,US881XW,published
7695ab96-c042-4f18-a841-b682a7982392,145,route_2045,Pizzeria Pisanova,Ristorante Tuscany 2,2025-10-08T00:03:21.588383,7.93,2,BB547VO,published
fd530fc1-d84e-41f6-87f5-5b2075dad8a6,145,route_34,Torre,Piscina Comunale Camalich,2025-12-08T10:03:21.590163,9.76,3,PH469EI,published
22402893-5ef0-4548-a7a0-0b968ff0d91d,145,route_2014,Pizzeria Pisanova,Torre,2026-01-20T09:03:21.591997,10.03,4,XW056WO,published
4a22e811-4639-4712-9c5a-c8f7878d5928,145,route_1080,Farmacia Cisanello,Ristorante Il Mio Capriccio,2025-11-12T04:03:21.593844,24.72,2,VI525NQ,published
8a483b98-d51f-40b7-b810-1ed0f07db4a7,145,route_1592,Via Montanelli 66,Universita di Pisa,2025-09-13T03:03:21.595668,22.79,3,MZ272UM,published
cee4547a-0197-44c1-b080-68e93efb13ef,145,route_1921,Conad Pian di Marco,Parcheggio Via Paparelli,2025-12-18T09:03:21.597472,10.55,2,MB381OJ,published
629e6809-1dee-40f9-98d7-f434a4920b56,145,route_600,Lidl Pisa,Ipercoop Pisa,2025-08-13T13:03:21.599234,9.19,1,CK833DA,published
e915a095-945e-4719-b281-3abf0d3c44be,145,route_1624,Via Montanelli 66,Piscina Comunale Camalich,2025-08-25T07:03:21.601091,11.58,1,SC411YU,published
18fb9e8c-c906-47fc-a2ee-db47d740de76,145,route_515,Stazione San Rossore,Ristorante Il Rustichello - San Piero,2025-08-26T20:03:21.602872,24.53,1,OX447PN,published
569c4ad3-e481-44fc-9211-48683247df77,145,route_936,Ristorante Galileo,Conad Pian di Marco,2025-08-09T14:03:21.604690,17.08,2,RE176ZF,published
8c311158-532b-46c5-b6ba-8c83182011c8,145,route_37,Torre,Pizzeria Pisanova,2026-02-04T22:03:21.606455,16.79,3,NS930TU,published
15582639-9377-4032-80ad-5050a5e9ee40,145,route_992,Ipercoop Pisa,Ristorante Il Rustichello - San Piero,2026-02-09T18:03:21.608291,15.87,3,MV203WM,published
af3ff248-b05d-4ada-852a-8e4712b07745,145,route_1356,OBI Pisa,Euronics Pisa Cisanello,2026-01-26T09:03:21.610129,16.13,3,KT676MN,published
35ba69d4-7a12-46bb-945d-8df5adeef471,145,route_1173,Via del Borghetto 102,Polo Fibonacci,2026-01-17T09:03:21.611971,7.34,2,VF205KG,published
5a215c30-feab-44ca-97d0-27d6cbdd6ac6,145,route_2041,Pizzeria Pisanova,Ristorante Pizzeria Il Pellicano,2025-08-10T10:03:21.613783,19.11,2,WW429XC,published
d58385bd-7f24-4e22-8755-2455ea45a801,145,route_605,Lidl Pisa,Parcheggio di Cisanello,2025-11-10T07:03:21.615546,6.69,2,TW650FP,published
e00b1659-6bc0-4786-a92d-441161d6f0e1,145,route_874,Centro Commerciale Pisanova,Ristorante Pizzeria Il Pellicano,2025-12-29T04:03:21.617258,24.98,4,KK342RE,published
404b3798-2e22-4340-8e15-888645a88826,145,route_904,Ristorante Galileo,Via Aretino Spinello 11,2026-02-18T18:03:21.619043,16.7,4,RQ160HI,published
b86779c1-3f48-4b56-bd3c-0b10dd1e6b59,145,route_1656,Ristorante Tuscany 2,Parcheggio Via Paparelli,2025-11-19T05:03:21.620876,10.79,1,ID091SM,published
5769a54b-10fb-463c-aa15-fc264cac9d22,145,route_1380,Ristorante La Greppia,Universita di Pisa,2025-12-03T10:03:21.622735,24.11,3,XO694BJ,published
8c9fea77-39fd-4d75-9f5c-c90cf21f3fc8,145,route_1383,Ristorante La Greppia,Via Gabriele Vettori 18,2025-09-18T20:03:21.624558,14.48,1,TG249MY,published
7534e82e-6759-4307-98d6-eb1a110ea582,145,route_2103,Ristorante Il Rustichello - San Piero,Conad Pian di Marco,2025-12-31T08:03:21.626390,17.69,2,JO066FM,published
19eb583e-65d1-4bdf-866d-23ad8f06e613,145,route_1232,Parcheggio di Cisanello,Parcheggio Via Paparelli,2025-10-06T08:03:21.628213,9.99,4,GY358UE,published
3b99710e-56d3-48a6-a78a-8d34dbc3372e,145,route_1384,Ristorante La Greppia,Facolta di Ingegneria Polo A,2025-10-01T06:03:21.630045,23.49,4,DK008ZY,published
79e1527d-1f3e-4f47-96fd-ac12094b928b,145,route_844,MediaWorld Pisa,Conad Metato,2025-10-17T09:03:21.631870,10.14,2,XE650PS,published
1348eac8-36dd-4e65-a0eb-cf787a6937aa,145,route_181,Via Aretino Spinello 11,Parcheggio di Cisanello,2025-08-28T09:03:21.633626,20.25,3,WK133GZ,published
3ed93ee4-f142-4bd1-b6af-75b38ea18c27,145,route_153,Universita di Pisa,Hotel Continental Tirrenia,2025-10-11T15:03:21.635424,14.32,3,SA322CE,published
1d4f6916-ac2c-409a-ae7d-41a90f4751b9,145,route_1479,Ristorante Pizzeria Il Pellicano,Parcheggio Migliarino,2025-11-13T09:03:21.637280,8.25,1,WW472AK,published
5b04eff1-c0fb-405c-b914-781a89e07411,145,route_902,Ristorante Galileo,Stazione Pisa Centrale,2025-08-24T09:03:21.639071,17.7,3,QV315TY,published
dfc3312c-846f-4fe9-94bf-4c208e126303,145,route_725,Parcheggio Via Paparelli,Hotel Galilei Pisa,2025-12-22T04:03:21.640894,10.91,3,IG889XQ,published
79ff32f2-92be-48b5-b018-54f6d530563b,145,route_1804,Esselunga Cisanello,Universita di Pisa,2025-10-17T13:03:21.642708,14.05,2,TG998XB,published
582d1a1b-ce25-470a-8b25-bd1c1ef69a27,145,route_1563,Supermercato Coop San Giusto,Ristorante La Greppia,2026-02-04T16:03:21.644548,20.78,4,PZ867BN,published
d4744c30-779e-4e9d-ac2e-1cbe89abde2c,145,route_2101,Ristorante Il Rustichello - San Piero,Esselunga Cisanello,2025-08-06T19:03:21.646419,11.01,4,NL746EG,published
ed589143-2f60-4530-9e0c-6ff79475e151,145,route_1230,Parcheggio di Cisanello,Lidl Pisa,2025-09-24T17:03:21.648331,14.69,3,JE495UD,published
